撔|hònɡ
澋|jǐnɡ
澒|ɡǒnɡ hònɡ
銾|ɡǒnɡ hònɡ
闀|hònɡ
闂|hònɡ juǎn xiànɡ
鬨|hònɡ
齁|hōu
侯|hóu hòu
矦|hóu hòu
喉|hóu
帿|hóu
猴|hóu
葔|hóu
瘊|hóu
睺|hóu
銗|hóu xiànɡ
篌|hóu
糇|hóu
翭|hóu
骺|hóu
鍭|hóu
餱|hóu
鯸|hóu
吼|hǒu
吽|hōnɡ hǒu ōu
犼|hǒu
后|hòu
郈|hòu
厚|hòu
垕|hòu
後|hòu
洉|hòu
逅|hòu
候|hòu
鄇|hóu
堠|hòu
豞|hòu
鲎|hòu
鲘|hòu
鮜|hòu
鱟|hòu
乎|hū
匢|hū
虍|hū
呼|hū
垀|hū
忽|hū
昒|hū
曶|hù hū
泘|hū
苸|hū
恗|hū kuā
烀|hū
轷|hū
匫|hū
唿|hū
惚|hū
淴|hū
虖|hū
軤|hū
雽|hù hū
嘑|hū
寣|hū
滹|hū
雐|hū
幠|hū
歑|hū
膴|hū wǔ
謼|hū
囫|hú
抇|ɡǔ hú
弧|hú
狐|hú
瓳|hú
胡|hú
壶|hú
壷|hú
斛|hú
焀|hú
喖|hú
壺|hú
媩|hú
搰|hú kù
湖|hú
猢|hú
絗|hú
葫|hú
楜|hú
煳|hú
瑚|hú
嘝|hú
蔛|hú
鹕|hú
槲|hú
箶|hú
糊|hú hù hū
蝴|hú
衚|hú
魱|hú
縠|hú
螜|hú
醐|hú
頶|hú
觳|hú
鍸|hú
餬|hú
瀫|hú
鬍|hú
鰗|hú
鶘|hú
鶦|hú
鶮|hè hú
乕|hǔ
汻|hǔ huǎnɡ
虎|hù hǔ
浒|hǔ xǔ
唬|hǔ xià
萀|hǔ
琥|hǔ
虝|hǔ
滸|hǔ xǔ
箎|chí
錿|hǔ
鯱|hǔ
互|hù
弖|hù
戶|hù
户|hù
戸|hù
冱|hù
冴|yà
芐|hù xià
帍|hù
护|hù
沍|hù
沪|hù
岵|hù
怙|hù
戽|hù
昈|hù
枑|dǐ hù
祜|hù
笏|hù
粐|hu
婟|hù
扈|hù
瓠|hù
綔|hù
鄠|hù
嫭|hù
嫮|hù
摢|chū hù
滬|hù
蔰|hù
槴|hù
熩|hù
鳸|hù
簄|hù
鍙|hù
嚛|hù
鹱|hù
護|hù
鳠|hù
韄|huò
頀|hù
鱯|hù
鸌|hù
花|huā
芲|huā lún
埖|huB
婲|huā
椛|huā
硴|huā
糀|huā
誮|huā
錵|huā
蘤|huā
华|huá huà huā
哗|huá huā
姡|huá huó
骅|huá
華|huá huà huā
铧|huá
滑|huá
猾|huá
嘩|huá huā
撶|huá
璍|yè
磆|ɡū huá kě
蕐|huá
螖|huá
鋘|huá wú wū
譁|huá
鏵|huá
驊|huá
鷨|huá
化|huà huā
划|huá huà huɑi
杹|huà
画|huà
话|huà
崋|huà
桦|huà
婳|huà
畫|huà
嬅|huà
畵|huà
觟|huà xiè
話|huà
劃|huá huà
摦|huà
槬|huà
樺|huà
嫿|huà
澅|huà
諙|huà
諣|ɡuā huà
黊|huà
繣|huà
舙|huà
蘳|huī
怀|huái
徊|huái huí
淮|huái
槐|huái
褢|huái
踝|huái
懐|huái
褱|huái
懷|huái
瀤|huái wāi
櫰|ɡuī huái
耲|huái
蘹|huái
坏|huài péi pēi pī
咶|huài shì
壊|huài
壞|huài
蘾|huài
欢|huān
欥|yì yù
歓|huān
鴅|huān
懁|huān xuān
鵍|huān
酄|huān
嚾|huàn huān
懽|huān
獾|huān
歡|huān
貛|huān
讙|huān
驩|huān
还|hái huán
环|huán
郇|huán xún
峘|huán
洹|huán
狟|huán huān
荁|huán
桓|huán
萈|huán
萑|huán
堚|huán
寏|huán
絙|ɡēnɡ huán
雈|huán
綄|huán huàn wàn
羦|huán
貆|huán huān
锾|huán
阛|huán
寰|huán
澴|huán
缳|huán
還|hái huán xuán
環|huán
豲|huán
鍰|huán
镮|huán
鹮|huán
糫|huán
繯|huán
轘|huán huàn
闤|huán
鐶|huán
鬟|huán
瓛|huán yà yè
睆|huàn
缓|huǎn
輐|wàn
緩|huǎn
攌|huàn
幻|huàn
奂|huàn
肒|huàn
奐|huàn
宦|huàn
唤|huàn
换|huàn
浣|huàn
涣|huàn
烉|huàn
患|huàn
梙|huàn
焕|huàn
逭|huàn
喚|huàn
喛|hé huàn xuǎn yuán
嵈|huàn
愌|huàn
換|huàn
渙|huàn
痪|huàn
煥|huàn
瑍|huàn
豢|huàn
漶|huàn
瘓|huàn
槵|huàn
鲩|huàn
擐|huàn
澣|huàn
瞣|wàn
藧|huàn
鯇|huàn
鯶|huàn
鰀|huàn
巟|huānɡ
肓|huānɡ
荒|huɑnɡ huānɡ
衁|huānɡ
朚|huānɡ mánɡ wánɡ
塃|huānɡ
慌|huɑnɡ huānɡ
皇|huánɡ
偟|huánɡ
凰|huánɡ
隍|huánɡ
黃|huánɡ
黄|huánɡ
喤|huánɡ
堭|huánɡ
媓|huánɡ
崲|huánɡ
徨|huánɡ
惶|huánɡ
揘|huánɡ yónɡ
湟|huánɡ
葟|huánɡ
遑|huánɡ
楻|huánɡ
煌|huánɡ
瑝|huánɡ
墴|huánɡ
潢|ɡuānɡ huánɡ
獚|huánɡ
锽|huánɡ
熿|huánɡ huǎnɡ
璜|huánɡ
篁|huánɡ
艎|huánɡ
蝗|huánɡ
癀|huánɡ
磺|huánɡ
穔|huánɡ
諻|huánɡ
簧|huánɡ
蟥|huánɡ
鍠|huánɡ
餭|huánɡ
鳇|huánɡ
趪|huánɡ
韹|huánɡ
鐄|huánɡ
騜|huánɡ
鰉|huánɡ
鱑|huánɡ
鷬|huánɡ
怳|huǎnɡ
恍|huǎnɡ
炾|huǎnɡ
宺|huǎnɡ huānɡ
晃|huànɡ huǎnɡ
晄|huǎnɡ
奛|huǎnɡ
谎|huǎnɡ
幌|huǎnɡ
愰|huànɡ
詤|huǎnɡ
熀|huǎnɡ
縨|huǎnɡ
謊|huǎnɡ
櫎|ɡǔ ɡuǒ huǎnɡ
皩|huànɡ
兤|huǎnɡ
滉|huànɡ
榥|huànɡ
曂|huànɡ
皝|huànɡ
鎤|huànɡ
灰|huī
灳|huī
诙|huì
咴|huī
恢|huī
拻|huī
挥|huī
洃|huī
虺|huǐ
袆|huī
晖|huī
烣|huī
珲|huī hún
豗|huī
婎|huī
媈|huī
揮|huī
翚|huī
辉|huī
隓|duò huī
暉|huī
楎|huī
煇|huī xūn yùn
琿|huī hún
禈|huī
詼|huī
幑|huī
睳|huī
褘|huī
噅|huī
噕|huī
撝|huī wéi
翬|huī
輝|huī
麾|huī
徽|huī
隳|duò huī
瀈|huī
鰴|huī
囘|huí
回|huí
囬|huí
佪|huái huí
廻|huí
廽|huí
恛|huí
洄|huí
茴|huí
迴|huí
烠|huí huǐ
蚘|huí
逥|huí
痐|huí
蛔|huí
蛕|huí
蜖|huí
鮰|huí
悔|huǐ
螝|ɡuì huǐ
毇|huǐ
檓|huǐ
燬|huǐ
譭|huǐ
卉|huì
屷|huì
汇|huì
会|huì kuài
讳|huì
泋|huì
哕|huì yuě
浍|huì kuài
绘|huì
芔|hū huì
荟|huì
诲|huì
恚|huì
恵|huì
桧|ɡuì huì
烩|huì
烪|uu
贿|huì
彗|huì
晦|huì
秽|huì
喙|huì
惠|huì
湏|huì mǐn xū
絵|huì
缋|huí huì
翙|huì
阓|huì
匯|huì
彙|huì
彚|huì
會|huì kuài
毀|huǐ
毁|huǐ
滙|huì
詯|huì
賄|huì
僡|huì
嘒|huì
瘣|huì lěi
蔧|huì
誨|huì
圚|huì
寭|huì
慧|huì
憓|huì
暳|huì
槥|huì
潓|huì
蕙|huì
噦|huì yuě
徻|huì
橞|huì
澮|huì kuài
獩|huì
璤|hui
薈|huì
薉|huì
諱|huì
頮|huì
檅|huì
檜|ɡuì huì
燴|huì
璯|huì kuài
篲|huì
藱|huí huì
餯|huì
嚖|huì
懳|huì
瞺|huì
穢|huì
繢|huí huì
蟪|huì
櫘|huì
繪|huì
翽|huì
譓|huì
儶|huì xié
譮|huà
鏸|huì ruì suì
闠|huì
孈|huī xié
鐬|huì
靧|huì
韢|suì
譿|huì
顪|huì
昏|hūn
昬|hūn
荤|hūn xūn
婚|hūn
惛|hūn mèn
涽|hūn
阍|hūn
惽|mǐn
棔|hūn
殙|hūn mèi
葷|hūn xūn
睧|hūn
睯|hūn
閽|hūn
忶|hún
浑|hún
馄|hún
渾|hún
魂|hún
餛|hún
繉|shénɡ
轋|hūn
鼲|hún
诨|hùn
俒|hùn
倱|hùn
圂|hùn
掍|hùn
混|hún hùn
焝|hùn
溷|hùn
慁|hùn
觨|hùn
諢|hùn
吙|huō
耠|huō
锪|huò
劐|huō
鍃|huò
豁|huò huō huá
攉|huō
騞|huō
佸|huó
活|huó
秮|huó kuò
秳|huó kuò
火|huǒ
伙|huo huǒ
邩|huǒ
钬|huǒ
鈥|huǒ
漷|huò huǒ kuò
夥|huo huǒ
沎|huò
或|huò
货|huò
咟|huò
俰|huò
捇|chì huò
眓|huò
获|huò
閄|huò shǎn
剨|huò
掝|huò xù
祸|huò
貨|huò
惑|huò
旤|huò
湱|huò
禍|huò
嗀|hù
蒦|huò
嚄|huò huō ǒ
奯|huò
擭|huò
濩|hù huò
獲|huò
霍|huò
檴|huò
謋|huò
雘|huò
矆|huò yuè
穫|huò
镬|huò
嚯|huò
瀖|huò
耯|huò
艧|huò
藿|huò
蠖|huò
嚿|huò
曤|huò
臛|huò
癨|huò
矐|huò
鑊|huò
靃|huò
夻|huà
丌|jī qí
讥|jī
击|jī
刉|jī
叽|jī
饥|jī
乩|jī
刏|jī
圾|jī
机|jī
玑|jī
肌|jī
芨|jī
矶|jī
鸡|jī
枅|jī
咭|jī qià xī
迹|jì
剞|jī
唧|jī
姬|jī
屐|jī
积|jī
笄|jī
飢|jī
基|jī
绩|jì
喞|jī
嵆|jī
嵇|jí
攲|jī qī yǐ
敧|jī qī yǐ
犄|jī
筓|jī
缉|jī qī
赍|jī
勣|jì
嗘|jī
畸|jī
稘|jī qí
跻|jī
鳮|jī
僟|jī
毄|jī
箕|jī
銈|jī
嘰|jī
撃|ji
槣|ɡuī jī
樭|ji
畿|jī
稽|jī qǐ
緝|jī qī
觭|jī qí
賫|lài
躸|jī
齑|jī
墼|jī
憿|jǐ jiǎo
機|jī
激|jī
璣|jī
禨|jì jī
積|jī
錤|jī
隮|jī
擊|jī
磯|jī
簊|jī
績|jì
羁|jī
賷|jī
鄿|qí
櫅|jì jī
耭|jī
雞|jī
譏|jī
韲|jī
鶏|jī
譤|jī
鐖|jī
饑|jī
癪|jī
躋|jī
鞿|jī
鷄|jī
齎|jí
羇|jī
虀|jī
鑇|jī
覉|jī
鑙|jī
齏|jī
羈|jī
鸄|jī
覊|jī
亼|jí
及|jí
伋|jí
吉|jí
岌|jí
彶|jí
忣|jí
汲|jí
级|jí
即|jí
极|jí
亟|jí qì
佶|jí
郆|jí
卽|jí
叝|jí
姞|jí
急|jí
狤|jié
皍|jí
笈|jí
級|jí
揤|jí
疾|jí
觙|jí
偮|jí
卙|jí
庴|cuò jī
楖|jí zhì
焏|jí qì
脨|cù
谻|jí
戢|jí
棘|jí
極|jí
殛|jí
湒|jí
集|jí
塉|jí
嫉|jī
愱|jí
楫|jí
蒺|jí
蝍|jí
趌|jí jié
辑|jí
槉|jí
耤|jí jiè
膌|jí
銡|jí
嶯|jí
潗|jí
瘠|jí
箿|jí
蕀|jí
蕺|jí
踖|jí
鞊|jí jié
鹡|jī
橶|jǐ
檝|jí
濈|jí shà
螏|jí
輯|jí
襋|jí
蹐|jí
鍓|jí
艥|jí
籍|jí
轚|jí
鏶|jí
霵|jí
鶺|jī
鷑|jì
躤|jí
雦|chóu
雧|jí
几|jǐ jī
己|jǐ
丮|jǐ
妀|jǐ
犱|jǐ
泲|jǐ
虮|jǐ
挤|jǐ
脊|jǐ
掎|jǐ
鱾|jǐ
幾|jǐ jī
戟|jǐ
嵴|jǐ
麂|jǐ
魢|jǐ
撠|jǐ
擠|jǐ
穖|jì jǐ
蟣|jǐ
彐|xuě
彑|jì
旡|jì
计|jì
记|jì
伎|jì qí
纪|jì jǐ
坖|jì
妓|jì
忌|jì
技|jì
芰|jì
芶|ɡǒu
际|jì
剂|jì
季|jì
哜|jì jiē zhāi
垍|jì
峜|fǎ
既|jì
洎|jì
济|jì jǐ
紀|jì jǐ
茍|jì
計|jì
剤|jì
紒|jì jié jiè
继|jì
觊|jì
記|jì
偈|jì jié
寂|jì
寄|jì
徛|jì
悸|jì
旣|jì
梞|jì
済|jì jǐ
祭|jì zhài
萕|qí
惎|jì
臮|jì
葪|jì
蔇|jì
兾|jì
痵|jì
継|jì
蓟|jì
裚|jì
跡|jì
際|jì
墍|xì
暨|jì
漃|jì
漈|jì
禝|jì
稩|jì
穊|jì
誋|jì
跽|jì
霁|jì
鲚|jì
暩|jì
稷|jì
諅|jì jī
鲫|jì
冀|jì
劑|jì
曁|jì
穄|jì
縘|xì
薊|jì
襀|jì
髻|jì
嚌|jì jiē zhāi
檕|jì
濟|jì jǐ
繋|jì
罽|jì
覬|jì
鮆|cǐ jì
檵|jì
璾|jì zī
蹟|jì
鯽|jì
鵋|jì
齌|jì
廭|ji
懻|jì
癠|jì
穧|jì
糭|zònɡ
繫|jì xì
蘎|jì
骥|jì
鯚|jì
瀱|jì
繼|jì
蘮|jì
鱀|jì
蘻|jì
霽|jì
鰶|jì
鰿|jì
鱭|jì
驥|jì
加|jiā
夹|ɡā jiá jiā
夾|ɡā jiá jiā xiá
宊|jiā tū
抸|jiā
佳|jiā
拁|jiā yá
泇|jiā
迦|jiā
枷|jiā
毠|jiā
浃|jiā
珈|jiā
埉|jiā xiá
家|jiā ɡū jie
浹|jiā
痂|jiā
梜|jiā
笳|jiā
耞|jiā
袈|jiā
袷|jiá jié qiā
傢|jiā
猳|jiā
葭|jiā
裌|jiá
跏|jiā
犌|jiā
腵|jiā
鉫|jiā
嘉|jiā
镓|jiā
糘|jiā
豭|jiā
貑|jiā
鎵|jiā
麚|jiā
圿|jiá
扴|jiá
岬|jiǎ
郏|jiá
荚|jiá
郟|jiá
唊|jiá qiǎn
恝|jiá
莢|jiá
戛|jiá
脥|jiá
铗|jiá
戞|jiá
蛱|jiá
颊|jiá
蛺|jiá
跲|jié
餄|hé
鋏|jiá
頬|jiá
頰|jiá
鴶|jiá
鵊|jiá
甲|jiǎ
叚|jiǎ
玾|jiǎ
胛|jiǎ
斚|jiǎ
贾|ɡǔ jiǎ
钾|jiǎ
婽|jiǎ
徦|jiǎ xiá
斝|jiǎ
椵|jiǎ jiā
賈|ɡǔ jià jiǎ
鉀|jiǎ
榎|jiǎ
槚|jiǎ
瘕|jiǎ xiá xiā
檟|jiǎ
价|jià jie jiè
驾|jià
架|jià
假|jià jiǎ
嫁|jià
幏|jià
榢|jià
價|jià jie jiè
稼|jià
駕|jià
嗧|jiā lún
戋|jiān
奸|jiān
尖|jiān
幵|jiān
坚|jiān
歼|jiān
间|jiān jiàn
冿|jiān
戔|jiān
玪|jiān qián
肩|jiān
艰|jiān
姦|jiān
姧|jiān
兼|jiān
监|jiàn jiān
堅|jiān
惤|jiān
猏|jiān yàn
笺|jiān
菅|jiān
菺|jiān
豜|jiān
湔|jiān
牋|jiān
犍|jiān qián
缄|jiān
葌|jiān
葏|jīnɡ
間|jiàn jiān
靬|jiān
搛|jiān
椷|hán jiān
椾|jiān
煎|jiān
瑊|jiān
睷|jiān
碊|jiān zhàn
缣|jiān
蒹|jiān
豣|jiān
監|jiàn jiān
箋|jiān
樫|jiān
熞|jiān
緘|jiān
蕑|jiān
蕳|jiān
鲣|jiān
鳽|jiān qiān zhān
鹣|jiān
熸|jiān
篯|jiǎn jiān
縑|jiān
鋻|jiàn jiān
艱|jiān
鞬|jiàn jiān
餰|jiān
馢|jiān
麉|jiān
瀐|jiān
鞯|jiān
鳒|jiān
殱|jiān
礛|jiān
覸|jiàn
鵳|jiān
瀸|jiān
鰔|jiān
櫼|jiān
殲|jiān
譼|jiān
鰜|jiān
鶼|jiān
籛|jiǎn jiān
韀|jiān
鰹|jiān
囏|jiān
虃|jiān
鑯|jiān
韉|jiān
囝|jiǎn nān
拣|jiǎn
枧|jiǎn
俭|jiǎn
柬|jiǎn
茧|jiǎn
倹|jiǎn
挸|jiǎn
捡|jiǎn
笕|jiǎn
减|jiǎn
剪|jiǎn
帴|jiǎn jiān sàn
梘|jiǎn
检|jiǎn
湕|jiǎn
趼|jiǎn
揀|jiǎn
揃|jiǎn jiān
検|jiǎn
減|jiǎn
睑|jiǎn
硷|jiǎn
裥|jiǎn
詃|jiǎn
锏|jiàn jiǎn
弿|jiǎn
暕|jián lán
瑐|jiǎn
筧|jiǎn
简|jiǎn
絸|jiǎn
谫|jiǎn
彅|jiǎn
戩|jiǎn
戬|jiǎn
碱|jiǎn
儉|jiǎn
翦|jiǎn
撿|jiǎn
檢|jiǎn
藆|jiǎn
襇|jiǎn
襉|jiǎn
謇|jiǎn
蹇|jiǎn
瞼|jiǎn
礆|jiǎn
簡|jiǎn
繭|jiǎn
謭|jiǎn
鬋|jiǎn
鰎|jiǎn
鹸|jiǎn
瀽|jiǎn
蠒|jiǎn
鐗|jiǎn
鐧|jiàn jiǎn
鹻|jiǎn
譾|jiǎn
襺|jiǎn
鹼|jiǎn
见|jiàn xiàn
件|jiàn
見|jiàn xiàn
侟|cún
建|jiàn
饯|jiàn
剑|jiàn
洊|jiàn
牮|jiàn
荐|jiàn
贱|jiàn
俴|jiàn
健|jiàn
剣|jiàn
栫|jiàn zùn
涧|jiàn
珔|jiàn
舰|jiàn
剱|jiàn
徤|jiàn
渐|jiàn jiān
袸|jiàn zùn
谏|jiàn
釼|jiàn rèn rì
寋|jiàn
旔|jiàn
楗|jiàn
毽|jiàn
溅|jiàn jiān
腱|jiàn
臶|jiàn
葥|qián
跈|chén jiàn
践|jiàn
閒|jiàn jiān xián
賎|jiàn
鉴|jiàn
键|jiàn
僭|jiàn
榗|jiàn jìn
槛|jiàn kǎn
漸|jiàn jiān
劍|jiàn
劎|jiàn
墹|jiBn
澗|jiàn
箭|jiàn
糋|jiàn
諓|jiàn
賤|jiàn
趝|jiàn
踐|jiàn
踺|jiàn
劒|jiàn
劔|jiàn
橺|xiàn
薦|jiàn
諫|jiàn
鍵|jiàn
餞|jiàn
瞯|jiàn xián
瞷|jiàn
磵|jiàn
礀|jiàn
螹|chán jiàn
鍳|jiàn
擶|jiàn
檻|jiàn kǎn
濺|jiàn jiān
繝|jiàn
瀳|jiàn zùn
覵|biǎn jiàn
鏩|jiàn zàn
聻|jiàn nǐ
艦|jiàn
轞|jiàn
鑑|jiàn
鑒|jiàn
鑬|jiàn
鑳|jiàn
江|jiānɡ
姜|jiānɡ
将|jiānɡ jiànɡ qiānɡ
茳|jiānɡ
浆|jiànɡ jiānɡ
畕|jiānɡ
豇|jiānɡ
葁|jiānɡ
摪|jiānɡ qiànɡ
翞|jiānɡ
僵|jiānɡ
漿|jiànɡ jiānɡ
螀|jiānɡ
壃|jiānɡ
彊|jiànɡ qiánɡ qiǎnɡ
缰|jiānɡ
薑|jiānɡ
橿|jiānɡ
殭|jiānɡ
螿|jiānɡ
鳉|jiānɡ
疅|jiānɡ
礓|jiānɡ
疆|jiānɡ qiánɡ
繮|jiānɡ
韁|jiānɡ
鱂|jiānɡ
讲|jiǎnɡ
奖|jiǎnɡ
桨|jiǎnɡ
傋|ɡòu jiǎnɡ
蒋|jiǎnɡ
勥|jiànɡ
奨|jiǎnɡ
奬|jiǎnɡ
蔣|jiǎnɡ
槳|jiǎnɡ
獎|jiǎnɡ
耩|jiǎnɡ
膙|jiǎnɡ
講|jiǎnɡ
顜|jiǎnɡ
匞|jiànɡ
匠|jiànɡ
夅|jiànɡ xiánɡ
弜|jiànɡ
杢|jié
降|jiànɡ xiánɡ
洚|jiànɡ
绛|jiànɡ
將|jiànɡ jiānɡ qiānɡ
弶|jiànɡ
袶|pénɡ
絳|jiànɡ
畺|jiànɡ jiānɡ
酱|jiànɡ
摾|jiànɡ
滰|jiànɡ
嵹|jiànɡ
犟|jiànɡ
糡|jiànɡ
醤|jiànɡ
糨|jiànɡ
醬|jiànɡ
櫤|jiànɡ
謽|jiànɡ
艽|qiú
芁|qiú
交|jiāo
郊|jiāo
姣|jiāo xiáo
娇|jiāo
峧|jiāo
浇|jiāo
茭|jiāo
茮|jiāo
骄|jiāo
胶|jiāo
椒|jiāo
焦|jiāo
焳|jué
蛟|jiāo
跤|jiāo
僬|jiāo
嘄|dǎo jiào
虠|jiāo
鲛|jiāo
嬌|jiāo
嶕|jiāo
嶣|jiāo
憍|jiāo
澆|jiāo
膠|jiāo
蕉|jiāo qiáo
燋|jiāo jué qiáo zhuó
膲|jiāo
礁|jiāo
穚|jiāo
鮫|jiāo
鵁|jiāo
鹪|jiāo
簥|jiāo
蟭|jiāo
轇|jiāo
鐎|jiāo
驕|jiāo
鷦|jiāo
鷮|jiāo
櫵|qiáo
臫|jiǎo
角|jiǎo jué
佼|jiǎo
侥|jiǎo yáo
挢|jiǎo
狡|jiǎo
绞|jiǎo
饺|jiǎo
捁|jiǎo kù
晈|jiǎo
烄|jiǎo yào
笅|jiào jiǎo
皎|jiǎo
矫|jiáo jiǎo
脚|jiǎo jué
铰|jiǎo
搅|jiǎo
湫|jiǎo qiū
筊|jiào jiǎo
絞|jiǎo
剿|chāo jiǎo
勦|chāo jiǎo
敫|jiǎo
湬|jiǎo qiū
煍|jiǎo
腳|jiǎo
賋|jiǎo
僥|jiǎo yáo
摷|chāo jiǎo
暞|jiǎo
踋|jiǎo
鉸|jiǎo
餃|jiǎo
儌|jiǎo
劋|chāo jiǎo
撟|jiǎo
撹|jiǎo
徼|jiào jiǎo
敽|jiǎo
敿|jiǎo
缴|jiǎo zhuó
曒|jiǎo
璬|jiǎo
矯|jiáo jiǎo
皦|jiǎo
蟜|jiǎo
鵤|zān
繳|jiǎo zhuó
譑|jiǎo
孂|jiǎo
纐|ko o
攪|jiǎo
灚|jiǎo
鱎|jiǎo
叫|jiào
呌|jiào
峤|jiào qiáo
挍|jiào jiāo
訆|jiào
珓|jiào
窌|jiào liáo liù
轿|jiào
较|jiào
敎|jiào jiāo
教|jiào jiāo
窖|jiào
滘|jiào
較|jiào
嘂|jiào
嘦|jiào
斠|jiào
漖|jiào
酵|jiào
噍|jiào
嶠|jiào qiáo
潐|jiào qiáo
噭|chī jiào qiào
嬓|jiào
獥|jiào
藠|jiào
趭|jiào
轎|jiào
醮|jiào
譥|jiào
皭|jiào
釂|jiào
阶|jiē
疖|jiē
皆|jiē
接|jiē
掲|jiē
痎|jiē
秸|jiē
菨|jiē shà
階|jiē
喈|jiē
嗟|jiē
堦|jiē
媘|jiē
嫅|jiē suǒ
揭|jiē qì
椄|jiē qiè
湝|jiē
脻|jiē
街|jiē
煯|jiē
稭|jiē
鞂|jiē
蝔|jiē
擑|jiē
癤|jiē
鶛|jiē
卩|jié
卪|jié
孑|jié
尐|jí jié
节|jié jiē
讦|jié
刦|jié
刧|jié
劫|jié
岊|jié
昅|jié
刼|jié
劼|jié
杰|jié
疌|jié qiè
衱|jié
诘|jí jié
拮|jiá jié
洁|jié
结|jié jiē
迼|jié
倢|jié
桀|jié
桝|jie
莭|jié
訐|jié
偼|jié
婕|jié
崨|jié
捷|jié
袺|jié
傑|jié
媫|jié
結|jié jiē
蛣|jié
颉|jié xié
嵥|jié
楬|jiē
楶|jié
滐|jié
睫|jié
節|jié jiē
蜐|jié
詰|jié
鉣|jié
魝|jì
截|jié
榤|jié
碣|jié yà
竭|jié
蓵|jié
鲒|jié
潔|jié
羯|jié
誱|jié
踕|jié
頡|jié xié
幯|jié
擳|jié zhì
嶻|jié
擮|jié
礍|jié
鍻|jié
鮚|jié
巀|jié
櫭|jì jué
蠞|jié
蠘|jié
蠽|jié
她|tā jiě
姐|jiě jie
毑|jiě
媎|jiě
解|jiě jiè xiè
觧|jiè jiě xiè
飷|jiě
檞|jiě
丯|jiè
介|jiè
吤|ɡè jiè
岕|jiè
庎|jiè
忦|jiá
戒|jiè
芥|ɡài jiè
屆|jiè
届|jiè
斺|chǎn jiè
玠|jiè
界|jiè
畍|jiè
疥|jiè
砎|jiè
衸|jiè
诫|jiè
借|jiè
悈|jiè kè
蚧|jiè
徣|jiè
堺|jiè
楐|jiè
琾|jiè
蛶|jiè
骱|jiè
犗|jiè
誡|jiè
褯|jiè
魪|jiè
藉|jí jiè
繲|xiè
巾|jīn
今|jīn
斤|jīn
钅|jīn
兓|jin
金|jīn
釒|jīn
津|jīn
矜|ɡuān jīn qín
砛|jin
荕|jīn
衿|jīn
觔|jīn
埐|jīn qín
珒|jīn
紟|jìn jīn
惍|jīn
琎|jīn
堻|jīn
琻|jin
筋|jīn
嶜|qín
璡|jīn
鹶|jīn
黅|jīn
襟|jīn
仅|jìn jǐn
卺|jǐn
巹|jǐn
紧|jǐn
堇|jīn
菫|jǐn
僅|jìn jǐn
厪|jǐn
谨|jǐn
锦|jǐn
嫤|jìn jǐn
廑|jǐn qín
漌|jǐn
盡|jìn
緊|jǐn
蓳|jǐn
馑|jǐn
槿|jǐn
瑾|jǐn
錦|jǐn
謹|jǐn
饉|jǐn
伒|jìn
劤|jìn jìnɡ
尽|jìn jǐn
劲|jìn jìnɡ
妗|jìn
近|jìn
进|jìn
侭|jǐn
枃|jìn
勁|jìn jìnɡ
浕|jìn
荩|jìn
晉|jìn
晋|jìn
浸|jìn
烬|jìn
赆|jìn
祲|jìn
進|jìn
煡|jìn
缙|jìn
寖|jìn qǐn
搢|jìn
溍|jìn
禁|jìn jīn
靳|jìn
墐|jìn
慬|jìn jǐn qín
瑨|jìn
僸|jìn
凚|jìn
歏|jìn qūn
殣|jìn
觐|jìn
儘|jǐn
噤|jìn
濅|jìn
縉|jìn
賮|jìn
嚍|jìn
壗|jin
嬧|jìn
濜|jìn
藎|jìn
燼|jìn
璶|jìn
覲|jìn
贐|jìn
齽|jìn
坕|jīnɡ
坙|jīnɡ
巠|jīnɡ xínɡ
京|jīnɡ
泾|jīnɡ
经|jīnɡ
茎|jīnɡ
亰|jīnɡ
秔|jīnɡ
荆|jīnɡ
荊|jīnɡ
涇|jīnɡ
莖|jìnɡ
婛|jīnɡ
惊|jīnɡ
旌|jīnɡ
旍|jīnɡ
猄|jīnɡ
経|jīnɡ
菁|jīnɡ
晶|jīnɡ
稉|jīnɡ
腈|jīnɡ
睛|jīnɡ
粳|jīnɡ
經|jīnɡ
兢|jīnɡ
精|jīnɡ
聙|jīnɡ
橸|jinɡ
鲸|jīnɡ
鵛|jìnɡ
鯨|jīnɡ
鶁|jīnɡ
鶄|jīnɡ
麖|jīnɡ
鼱|jīnɡ
驚|jīnɡ
麠|jīnɡ
井|jǐnɡ
丼|jǐnɡ
阱|jǐnɡ
刭|jǐnɡ
坓|jǐnɡ
宑|jǐnɡ
汫|jǐnɡ
汬|jǐnɡ
肼|jǐnɡ
剄|jǐnɡ
穽|jǐnɡ
颈|ɡěnɡ jǐnɡ
景|jǐnɡ yǐnɡ
儆|jǐnɡ
幜|jǐnɡ
憬|jǐnɡ
璄|jǐnɡ
憼|jìnɡ jǐnɡ
暻|jǐnɡ
燝|zhǔ
燞|uu
璟|jǐnɡ
璥|jǐnɡ
頸|ɡěnɡ jǐnɡ
蟼|jǐnɡ
警|jǐnɡ
妌|jìnɡ
净|jìnɡ chēnɡ
弪|jìnɡ
径|jìnɡ
迳|jìnɡ
俓|jìnɡ
浄|jìnɡ
胫|jìnɡ
倞|jìnɡ liànɡ
凈|chēnɡ jìnɡ
弳|jìnɡ
徑|jìnɡ
痉|jìnɡ
